fid,month,year,site,water,mass,turb,vvha,pilf,tlh,tdh,trh,path,temp,sal,water.vvha,vvha.pre,water.plif,pilf.pre,water.tlh,tlh.pre,water.path,path.pre
60,8,2012,3,15,1.0E-03,3,1,NA,1,0,0,0,28,20,NA,NA,NA,NA,NA,NA,NA,NA
60,8,2012,3,15,1.0E-04,3,0,NA,0,0,0,0,28,20,NA,NA,NA,NA,NA,NA,NA,NA
60,8,2012,3,15,1.0E-05,3,0,NA,0,0,0,0,28,20,NA,NA,NA,NA,NA,NA,NA,NA
60,8,2012,3,15,1.0E-06,1,0,NA,0,0,0,0,28,20,NA,NA,NA,NA,NA,NA,NA,NA
60,8,2012,3,15,1.0E-07,2,0,NA,0,0,0,0,28,20,NA,NA,NA,NA,NA,NA,NA,NA
61,9,2012,1,16,1.0E-01,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
61,9,2012,1,16,1.0E-02,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
61,9,2012,1,16,1.0E-03,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
61,9,2012,1,16,1.0E-04,3,3,1,1,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
61,9,2012,1,16,1.0E-05,1,1,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
61,9,2012,1,16,1.0E-06,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
61,9,2012,1,16,1.0E-07,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
62,9,2012,1,16,1.0E-01,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
62,9,2012,1,16,1.0E-02,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
62,9,2012,1,16,1.0E-03,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
62,9,2012,1,16,1.0E-04,3,2,1,1,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
62,9,2012,1,16,1.0E-05,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
62,9,2012,1,16,1.0E-06,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
62,9,2012,1,16,1.0E-07,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
63,9,2012,1,16,1.0E-01,3,3,3,3,0,1,1,26,14,NA,NA,NA,NA,NA,NA,NA,NA
63,9,2012,1,16,1.0E-02,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
63,9,2012,1,16,1.0E-03,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
63,9,2012,1,16,1.0E-04,3,2,1,2,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
63,9,2012,1,16,1.0E-05,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
63,9,2012,1,16,1.0E-06,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
63,9,2012,1,16,1.0E-07,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
64,9,2012,1,16,1.0E-01,3,3,3,3,1,0,1,26,14,NA,NA,NA,NA,NA,NA,NA,NA
64,9,2012,1,16,1.0E-02,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
64,9,2012,1,16,1.0E-03,3,3,3,3,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
64,9,2012,1,16,1.0E-04,3,3,1,1,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
64,9,2012,1,16,1.0E-05,2,1,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
64,9,2012,1,16,1.0E-06,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
64,9,2012,1,16,1.0E-07,0,0,0,0,0,0,0,26,14,NA,NA,NA,NA,NA,NA,NA,NA
65,9,2012,2,17,1.0E-01,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
65,9,2012,2,17,1.0E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
65,9,2012,2,17,1.0E-03,3,3,3,1,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
65,9,2012,2,17,1.0E-04,3,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
65,9,2012,2,17,1.0E-05,1,0,0,1,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
65,9,2012,2,17,1.0E-06,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
65,9,2012,2,17,1.0E-07,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
66,9,2012,2,17,1.0E-01,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
66,9,2012,2,17,1.0E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
66,9,2012,2,17,1.0E-03,3,3,2,1,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
66,9,2012,2,17,1.0E-04,1,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
66,9,2012,2,17,1.0E-05,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
66,9,2012,2,17,1.0E-06,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
66,9,2012,2,17,1.0E-07,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
67,9,2012,2,17,1.0E-01,3,3,3,3,1,0,1,25,22,NA,NA,NA,NA,NA,NA,NA,NA
67,9,2012,2,17,1.0E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
67,9,2012,2,17,1.0E-03,3,0,0,2,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
67,9,2012,2,17,1.0E-04,3,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
67,9,2012,2,17,1.0E-05,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
67,9,2012,2,17,1.0E-06,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
67,9,2012,2,17,1.0E-07,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
68,9,2012,2,17,1.0E-01,3,3,3,3,0,1,1,25,22,NA,NA,NA,NA,NA,NA,NA,NA
68,9,2012,2,17,1.0E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
68,9,2012,2,17,1.0E-03,3,2,1,1,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
68,9,2012,2,17,1.0E-04,2,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
68,9,2012,2,17,1.0E-05,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
68,9,2012,2,17,1.0E-06,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
68,9,2012,2,17,1.0E-07,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,NA,NA,NA,NA
69,9,2012,3,18,1.0E-01,3,3,3,3,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
69,9,2012,3,18,1.0E-02,3,3,1,3,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
69,9,2012,3,18,1.0E-03,3,2,2,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
69,9,2012,3,18,1.0E-04,3,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
69,9,2012,3,18,1.0E-05,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
69,9,2012,3,18,1.0E-06,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
69,9,2012,3,18,1.0E-07,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
70,9,2012,3,18,1.0E-01,3,3,2,3,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
70,9,2012,3,18,1.0E-02,3,3,1,3,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
70,9,2012,3,18,1.0E-03,3,1,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
70,9,2012,3,18,1.0E-04,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
70,9,2012,3,18,1.0E-05,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
70,9,2012,3,18,1.0E-06,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
70,9,2012,3,18,1.0E-07,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
71,9,2012,3,18,1.0E-01,3,3,3,3,2,0,2,24,20,NA,NA,NA,NA,NA,NA,NA,NA
71,9,2012,3,18,1.0E-02,3,3,1,3,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
71,9,2012,3,18,1.0E-03,3,0,0,1,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
71,9,2012,3,18,1.0E-04,2,0,0,1,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
71,9,2012,3,18,1.0E-05,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
71,9,2012,3,18,1.0E-06,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
71,9,2012,3,18,1.0E-07,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
72,9,2012,3,18,1.0E-01,3,3,1,3,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
72,9,2012,3,18,1.0E-02,3,2,0,3,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
72,9,2012,3,18,1.0E-03,3,1,0,1,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
72,9,2012,3,18,1.0E-04,3,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
72,9,2012,3,18,1.0E-05,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
72,9,2012,3,18,1.0E-06,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
72,9,2012,3,18,1.0E-07,0,0,0,0,0,0,0,24,20,NA,NA,NA,NA,NA,NA,NA,NA
73,10,2012,1,19,1.0E-01,3,3,3,3,1,1,1,18,15,NA,NA,NA,NA,NA,NA,NA,NA
73,10,2012,1,19,1.0E-02,3,3,3,3,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
73,10,2012,1,19,1.0E-03,3,3,3,3,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
73,10,2012,1,19,1.0E-04,3,3,1,2,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
73,10,2012,1,19,1.0E-05,1,0,0,1,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
73,10,2012,1,19,1.0E-06,0,0,0,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
73,10,2012,1,19,1.0E-07,0,0,0,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
74,10,2012,1,19,1.0E-01,3,3,3,3,0,1,1,18,15,NA,NA,NA,NA,NA,NA,NA,NA
74,10,2012,1,19,1.0E-02,3,3,3,3,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
74,10,2012,1,19,1.0E-03,3,3,2,2,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
74,10,2012,1,19,1.0E-04,3,1,0,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
74,10,2012,1,19,1.0E-05,2,0,0,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
74,10,2012,1,19,1.0E-06,0,0,0,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
74,10,2012,1,19,1.0E-07,0,0,0,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
75,10,2012,1,19,1.0E-01,3,3,NA,3,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
75,10,2012,1,19,1.0E-02,3,3,NA,3,1,1,1,18,15,NA,NA,NA,NA,NA,NA,NA,NA
75,10,2012,1,19,1.0E-03,3,3,NA,3,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
75,10,2012,1,19,1.0E-04,3,2,NA,2,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
75,10,2012,1,19,1.0E-05,1,1,NA,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
75,10,2012,1,19,1.0E-06,1,0,NA,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
75,10,2012,1,19,1.0E-07,0,0,NA,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
76,10,2012,1,19,1.0E-01,3,3,NA,3,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
76,10,2012,1,19,1.0E-02,3,3,NA,3,0,1,1,18,15,NA,NA,NA,NA,NA,NA,NA,NA
76,10,2012,1,19,1.0E-03,3,3,NA,3,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
76,10,2012,1,19,1.0E-04,3,3,NA,3,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
76,10,2012,1,19,1.0E-05,3,0,NA,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
76,10,2012,1,19,1.0E-06,1,0,NA,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
76,10,2012,1,19,1.0E-07,0,0,NA,0,0,0,0,18,15,NA,NA,NA,NA,NA,NA,NA,NA
77,10,2012,2,20,1.0E-01,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
77,10,2012,2,20,1.0E-02,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
77,10,2012,2,20,1.0E-03,3,3,NA,2,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
77,10,2012,2,20,1.0E-04,2,1,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
77,10,2012,2,20,1.0E-05,1,1,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
77,10,2012,2,20,1.0E-06,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
77,10,2012,2,20,1.0E-07,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
78,10,2012,2,20,1.0E-01,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
78,10,2012,2,20,1.0E-02,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
78,10,2012,2,20,1.0E-03,3,0,NA,1,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
78,10,2012,2,20,1.0E-04,3,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
78,10,2012,2,20,1.0E-05,3,1,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
78,10,2012,2,20,1.0E-06,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
78,10,2012,2,20,1.0E-07,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
79,10,2012,2,20,1.0E-01,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
79,10,2012,2,20,1.0E-02,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
79,10,2012,2,20,1.0E-03,3,1,NA,1,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
79,10,2012,2,20,1.0E-04,1,0,NA,1,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
79,10,2012,2,20,1.0E-05,1,0,NA,1,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
79,10,2012,2,20,1.0E-06,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
79,10,2012,2,20,1.0E-07,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
80,10,2012,2,20,1.0E-01,3,3,NA,3,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
80,10,2012,2,20,1.0E-02,3,1,NA,3,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
80,10,2012,2,20,1.0E-03,3,0,NA,2,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
80,10,2012,2,20,1.0E-04,2,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
80,10,2012,2,20,1.0E-05,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
80,10,2012,2,20,1.0E-06,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
80,10,2012,2,20,1.0E-07,0,0,NA,0,0,0,0,20,21,NA,NA,NA,NA,NA,NA,NA,NA
81,10,2012,3,21,1.0E-01,3,3,1,3,0,1,1,22,21,NA,NA,NA,NA,NA,NA,NA,NA
81,10,2012,3,21,1.0E-02,3,3,1,2,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
81,10,2012,3,21,1.0E-03,3,1,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
81,10,2012,3,21,1.0E-04,1,0,0,1,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
81,10,2012,3,21,1.0E-05,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
81,10,2012,3,21,1.0E-06,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
81,10,2012,3,21,1.0E-07,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
82,10,2012,3,21,1.0E-01,3,3,2,3,1,1,1,22,21,NA,NA,NA,NA,NA,NA,NA,NA
82,10,2012,3,21,1.0E-02,3,1,0,3,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
82,10,2012,3,21,1.0E-03,3,0,0,1,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
82,10,2012,3,21,1.0E-04,3,0,0,2,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
82,10,2012,3,21,1.0E-05,3,1,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
82,10,2012,3,21,1.0E-06,2,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
82,10,2012,3,21,1.0E-07,3,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
83,10,2012,3,21,1.0E-01,3,3,1,3,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
83,10,2012,3,21,1.0E-02,3,3,0,3,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
83,10,2012,3,21,1.0E-03,3,1,1,2,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
83,10,2012,3,21,1.0E-04,3,1,0,1,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
83,10,2012,3,21,1.0E-05,1,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
83,10,2012,3,21,1.0E-06,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
83,10,2012,3,21,1.0E-07,0,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
84,10,2012,3,21,1.0E-01,3,3,2,3,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
84,10,2012,3,21,1.0E-02,3,1,0,2,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
84,10,2012,3,21,1.0E-03,3,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
84,10,2012,3,21,1.0E-04,1,1,1,1,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
84,10,2012,3,21,1.0E-05,1,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
84,10,2012,3,21,1.0E-06,2,0,0,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
84,10,2012,3,21,1.0E-07,1,1,1,0,0,0,0,22,21,NA,NA,NA,NA,NA,NA,NA,NA
85,11,2012,1,22,1.0E-01,3,0,NA,2,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
85,11,2012,1,22,1.0E-02,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
85,11,2012,1,22,1.0E-03,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
85,11,2012,1,22,1.0E-04,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
85,11,2012,1,22,1.0E-05,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
85,11,2012,1,22,1.0E-06,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
85,11,2012,1,22,1.0E-07,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
86,11,2012,1,22,1.0E-01,3,3,NA,3,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
86,11,2012,1,22,1.0E-02,3,1,NA,1,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
86,11,2012,1,22,1.0E-03,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
86,11,2012,1,22,1.0E-04,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
86,11,2012,1,22,1.0E-05,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
86,11,2012,1,22,1.0E-06,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
86,11,2012,1,22,1.0E-07,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
87,11,2012,1,22,1.0E-01,3,0,NA,3,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
87,11,2012,1,22,1.0E-02,3,1,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
87,11,2012,1,22,1.0E-03,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
87,11,2012,1,22,1.0E-04,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
87,11,2012,1,22,1.0E-05,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
87,11,2012,1,22,1.0E-06,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
87,11,2012,1,22,1.0E-07,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
88,11,2012,1,22,1.0E-01,3,0,NA,2,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
88,11,2012,1,22,1.0E-02,3,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
88,11,2012,1,22,1.0E-03,2,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
88,11,2012,1,22,1.0E-04,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
88,11,2012,1,22,1.0E-05,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
88,11,2012,1,22,1.0E-06,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
88,11,2012,1,22,1.0E-07,0,0,NA,0,0,0,0,8,14,NA,NA,NA,NA,NA,NA,NA,NA
89,11,2012,2,23,1.0E-01,3,0,NA,2,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
89,11,2012,2,23,1.0E-02,3,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
89,11,2012,2,23,1.0E-03,3,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
89,11,2012,2,23,1.0E-04,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
89,11,2012,2,23,1.0E-05,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
89,11,2012,2,23,1.0E-06,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
89,11,2012,2,23,1.0E-07,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
90,11,2012,2,23,1.0E-01,3,0,NA,3,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
90,11,2012,2,23,1.0E-02,3,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
90,11,2012,2,23,1.0E-03,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
90,11,2012,2,23,1.0E-04,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
90,11,2012,2,23,1.0E-05,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
90,11,2012,2,23,1.0E-06,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
90,11,2012,2,23,1.0E-07,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
91,11,2012,2,23,1.0E-01,3,1,NA,1,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
91,11,2012,2,23,1.0E-02,3,0,NA,1,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
91,11,2012,2,23,1.0E-03,3,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
91,11,2012,2,23,1.0E-04,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
91,11,2012,2,23,1.0E-05,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
91,11,2012,2,23,1.0E-06,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
91,11,2012,2,23,1.0E-07,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
92,11,2012,2,23,1.0E-01,3,0,NA,3,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
92,11,2012,2,23,1.0E-02,3,0,NA,1,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
92,11,2012,2,23,1.0E-03,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
92,11,2012,2,23,1.0E-04,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
92,11,2012,2,23,1.0E-05,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
92,11,2012,2,23,1.0E-06,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
92,11,2012,2,23,1.0E-07,0,0,NA,0,0,0,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA
93,4,2014,1,24,1.0E-01,3,1,0,0,0,0,0,14,11,NA,NA,NA,NA,NA,NA,NA,NA
